order_date,product_id,product_category,quantity_sold
19/01/2023,2696522,Hayfever,56
8/02/2023,2696522,Hayfever,50
11/02/2023,2696522,Hayfever,20
14/02/2023,2696522,Hayfever,37
17/02/2023,2696522,Hayfever,29
12/03/2023,2696522,Hayfever,37
15/03/2023,2696522,Hayfever,45
18/03/2023,2696522,Hayfever,22
10/04/2023,2696522,Hayfever,51
13/04/2023,2696522,Hayfever,31
16/04/2023,2696522,Hayfever,38
19/04/2023,2696522,Hayfever,40
9/05/2023,2696522,Hayfever,33
12/05/2023,2696522,Hayfever,30
15/05/2023,2696522,Hayfever,42
18/05/2023,2696522,Hayfever,17
10/06/2023,2696522,Hayfever,13
13/06/2023,2696522,Hayfever,31
16/06/2023,2696522,Hayfever,16
9/07/2023,2696522,Hayfever,36
12/07/2023,2696522,Hayfever,28
15/07/2023,2696522,Hayfever,16
18/07/2023,2696522,Hayfever,27
7/08/2023,2696522,Hayfever,42
10/08/2023,2696522,Hayfever,37
13/08/2023,2696522,Hayfever,36
16/08/2023,2696522,Hayfever,48
8/09/2023,2696522,Hayfever,56
11/09/2023,2696522,Hayfever,40
14/09/2023,2696522,Hayfever,50
17/09/2023,2696522,Hayfever,55
7/10/2023,2696522,Hayfever,43
10/10/2023,2696522,Hayfever,43
13/10/2023,2696522,Hayfever,51
16/10/2023,2696522,Hayfever,43
8/11/2023,2696522,Hayfever,52
11/11/2023,2696522,Hayfever,31
14/11/2023,2696522,Hayfever,40
7/12/2023,2696522,Hayfever,44
10/12/2023,2696522,Hayfever,39
13/12/2023,2696522,Hayfever,28
16/12/2023,2696522,Hayfever,13
4/09/2023,2696522,Hayfever,64
7/09/2023,2696522,Hayfever,56
10/09/2023,2696522,Hayfever,48
13/09/2023,2696522,Hayfever,79
3/10/2023,2696522,Hayfever,40
6/10/2023,2696522,Hayfever,40
9/10/2023,2696522,Hayfever,53
12/10/2023,2696522,Hayfever,45
4/11/2023,2696522,Hayfever,48
7/11/2023,2696522,Hayfever,50
10/11/2023,2696522,Hayfever,44
3/12/2023,2696522,Hayfever,28
6/12/2023,2696522,Hayfever,46
9/12/2023,2696522,Hayfever,39
12/12/2023,2696522,Hayfever,26
